economy,time,BX.KLT.DINV.CD.WD,FP.CPI.TOTL.ZG,FR.INR.RINR,NE.CON.GOVT.CD,NE.CON.TOTL.CD,NE.EXP.GNFS.CD,NY.GDP.MKTP.CD,SL.UEM.TOTL.ZS,AG.LND.AGRI.ZS,NE.GDI.TOTL.CD,NE.IMP.GNFS.CD,SL.TLF.CACT.ZS
CSS,YR2012,672346250.515795,2.59844414147086,,,,,73852722208.2216,8.83921039967528,4.96902556502408,,,61.1194020300039
CSS,YR2013,928627334.733554,1.1069855400014,,,,,75232098978.6696,9.19965921009784,5.02136593800173,,,61.5784671135391
CSS,YR2014,3079599970.537,1.2013996448106,,,,,76921757095.9507,8.75561829005301,5.06135605779918,,,61.9854729627672
CSS,YR2015,2928917702.46526,-0.843826984638296,,,,,75669285315.6587,8.46156608805436,5.10949734469557,,,62.9429188731755
CSS,YR2016,2882439809.70881,0.663427167917558,,,,,71061689479.8109,8.5409661037035,5.12975175991108,,,62.6626673405163
CSS,YR2017,1902244662.57925,1.8803844018353,,,,,73590179849.8435,7.83829680701377,5.15003087563295,,,62.8740491222137
CSS,YR2018,2833323623.82058,1.24500040905261,,,,,76350610223.413,7.13606008443041,5.1727553414845,,,62.7499182074023
CSS,YR2019,4017315607.64362,1.21594945605107,,,,,77428424853.8962,6.84414522225014,5.14805483512412,,,62.3459966488476
CSS,YR2020,3755450878.00653,0.0799778713101663,,,,,65896805290.3286,8.44932438041009,5.14805483512412,,,60.3568232266565
CSS,YR2021,2777203183.21442,2.41070312174385,,,,,75295300457.2966,8.04477754065015,,,,61.3758655527788
CUB,YR2000,,,,9046224800.0,27604324800.0,4318900000.0,30565400000.0,5.44999980926514,61.024208566108,3821700000.0,5179600000.0,52.2859992980957
CUB,YR2001,,,,9786000000.0,28966000000.0,4193000000.0,31682400000.0,4.07999992370605,61.9739292364991,3632300000.0,5109300000.0,52.4099998474121
CUB,YR2002,,,,11455875900.0,31064075900.0,3872000000.0,33590500000.0,3.30999994277954,62.5434721308394,3089100000.0,4434700000.0,52.4589996337891
CUB,YR2003,,,,12110612500.0,33093512500.0,4649900000.0,35901200000.0,2.32999992370605,62.3872180451128,3052900000.0,4895200000.0,52.6139984130859
CUB,YR2004,,,,13554299600.0,34561199600.0,6120800000.0,38203000000.0,1.85000002384186,61.3476177051029,3362100000.0,5841100000.0,52.8549995422363
CUB,YR2005,,,,14348951700.0,36908451700.0,8962900000.0,42643836100.0,1.95000004768372,62.3543780533634,4594700000.0,7822300000.0,53.3240013122559
CUB,YR2006,,,,15741791944.4444,42991699351.8519,9138888888.88889,48835925925.9259,1.9099999666214,62.294465846096,5727777777.77778,9022222222.22222,53.8300018310547
CUB,YR2007,,,,19214351851.8519,47269351851.8519,11035092592.5926,54262870370.3704,1.78999996185303,62.1946636602781,5526111111.11111,9567222222.22222,54.1450004577637
CUB,YR2008,,,,22453703703.7037,50073611111.1111,11580000000.0,56302129629.6296,1.58000004291534,61.6967305524239,8357870370.37037,13709351851.8519,54.3300018310547
CUB,YR2009,,,,22395370370.3704,50041666666.6667,10036111111.1111,57481481481.4815,1.66999995708466,61.1969184517099,6287037037.03704,8883333333.33333,55.5999984741211
CUB,YR2010,,,,20703703703.7037,50675000000.0,13443518518.5185,59562962962.963,2.5,60.7027433295753,6000000000.0,10555555555.5556,55.0
CUB,YR2011,,,,24437000000.0,60906000000.0,17319000000.0,68990000000.0,3.1800000667572,59.9627560521415,5844000000.0,15079000000.0,55.5800018310547
CUB,YR2012,,,,23343000000.0,63098000000.0,18659000000.0,73141000000.0,3.46000003814697,60.062447842924,6272000000.0,14888000000.0,55.7060012817383
CUB,YR2013,,,,25032000000.0,66910000000.0,18593000000.0,77148000000.0,3.28999996185303,60.8549222797927,7247000000.0,15602000000.0,55.8170013427734
CUB,YR2014,,,,26138000000.0,70570000000.0,17812000000.0,80656000000.0,2.70000004768372,60.3622380311479,6139000000.0,13865000000.0,55.8549995422363
CUB,YR2015,,,,28062000000.0,76616000000.0,14941000000.0,87133000000.0,2.40000009536743,59.9452449567723,8181000000.0,12605000000.0,56.0429992675781
CUB,YR2016,,,,29143000000.0,80172000000.0,13690000000.0,91370000000.0,2.0,59.8490965013456,8735000000.0,11226000000.0,56.0620002746582
CUB,YR2017,,,,29867000000.0,84089000000.0,14093000000.0,96851000000.0,1.70000004768372,60.6936416184971,9974000000.0,11304000000.0,56.140998840332
CUB,YR2018,,,,30060000000.0,86047000000.0,14530000000.0,100050000000.0,1.70000004768372,60.6936416184971,12040000000.0,12567000000.0,56.2410011291504
CUB,YR2019,,,,33337000000.0,89877000000.0,12632000000.0,103428000000.0,1.20000004768372,61.6666666666667,11889000000.0,10971000000.0,56.2330017089844
CUB,YR2020,,,,41704000000.0,96049000000.0,8769000000.0,107352000000.0,1.39999997615814,61.6666666666667,10601000000.0,8067000000.0,51.9370002746582
CUB,YR2021,,,,,,,,1.47300004959106,,,,53.2080001831055
CUW,YR2011,70502234.6368715,2.33253152562139,,462458100.558659,2552178770.94972,2114022346.36872,2933128491.62011,,,1195195530.72626,2928268156.42458,
CUW,YR2012,69702234.6368715,3.18398746349455,,464469273.743017,2616312849.16201,2415921787.7095,3024525139.6648,,,1078659217.87709,3086368715.0838,
CUW,YR2013,-1508379.88826815,1.33232086152148,,425251396.648045,2583519553.07263,2226256983.24022,3039944134.07821,,,1024357541.89944,2794134078.21229,
CUW,YR2014,69296089.3854749,1.49873969616456,,474860335.195531,2587597765.36313,2284301675.97765,3048435754.18994,,,881899441.340782,2705363128.49162,
CUW,YR2015,146435754.189944,-0.476542049801981,,477262569.832402,2534860335.19553,2054301675.97765,3042737430.1676,,,895139664.804469,2441508379.88827,
CUW,YR2016,133083798.882682,-0.0472079848934612,,483743016.759777,2502067039.10615,1868156424.58101,3014748603.35196,,,945139664.804469,2300502793.29609,
CUW,YR2017,172681564.24581,1.58558801700291,,487932960.893855,2672122905.02793,1764972067.03911,3009497206.70391,,,1004748603.35196,2432290502.7933,
CYM,YR2000,9358723000.0,,,,,,,,11.25,,,
CYM,YR2001,2133108000.0,,,,,,,,11.25,,,
CYM,YR2002,2802974999.9,,,,,,,,11.25,,,
CYM,YR2003,2602570000.0,,,,,,,,11.25,,,
CYM,YR2004,3703460999.9,,,,,,,,11.25,,,
CYM,YR2005,9506484000.0,,,,,,,,11.25,,,
CYM,YR2006,24820937000.0,,,,,,4200439457.5783,,11.25,,,
CYM,YR2007,28210535000.0,,,,,,4466438857.5543,,11.25,,,
CYM,YR2008,19555735000.0,,,,,,4586114124.56498,,11.25,,,
CYM,YR2009,20298044999.9,,,,,,4281868714.74859,,11.25,,,
CYM,YR2010,20965962638.6,0.276140861750087,,,,,4156990759.63038,,11.25,,,
CYM,YR2011,31131855107.9,1.32543575779667,,,,,4186223808.95236,,11.25,,,
CYM,YR2012,21489604740.9,1.18894845245606,,,,,4291159006.36025,,11.25,,,
CYM,YR2013,34907994323.7,2.16061146813395,,,,,4405954638.18553,,11.25,,,
CYM,YR2014,46040609770.7,1.27397911533384,,,,,4563017880.71523,,11.25,,,
CYM,YR2015,80501525456.9,-2.34752770165614,,,,,4708336733.46934,,11.25,,,
CYM,YR2016,2684234739.26842,-0.625258358618114,,,,,4909498979.9592,,11.25,,,
CYM,YR2017,2506466933.66629,,,104044161.766471,,3824312972.5189,5166467298.69195,,11.25,,2243009720.38882,
CYM,YR2018,173644548.798714,,,116764670.586823,,3959078363.13453,5530377535.1014,,11.25,,2517940717.6287,
CYM,YR2019,1080420248.60699,,,139925597.023881,,4128045121.80487,5943589103.56414,,11.25,,2695787831.51326,
CYM,YR2020,6171022540.86376,,,144725789.031561,,3372614904.59618,5608989199.56798,,11.25,,2592463698.54794,
CYP,YR2000,854874285.662107,4.14165764702056,,1506503298.77474,7688108388.31291,6986380772.8558,9985844486.33365,4.96999979019165,15.3138528138528,2055005655.04241,6743650329.87747,60.2799987792969
CYP,YR2001,944742873.957096,1.97304191729919,,1657012750.45537,8062167577.41348,7092287795.99271,10397897085.6102,3.98000001907349,15.1515151515152,1860686703.09654,6617244990.89253,61.689998626709
CYP,YR2002,1103449726.13198,2.80115505180746,,1896826923.07692,8949991346.15385,7126828846.15385,11420227884.6154,3.29999995231628,15.1515151515152,2336701923.07692,6993294230.76923,61.8600006103516
CYP,YR2003,908147517.991038,4.13906538686856,,2605662514.15629,11463959229.8981,8402847112.11778,14547325028.3126,4.1399998664856,16.6666666666667,2862301245.75311,8181782559.4564,63.1699981689453
CYP,YR2004,1118841808.54652,2.28621706801675,,2871250000.0,13519285000.0,9853627500.0,17320552500.0,4.32999992370605,16.8831168831169,3822746250.0,9875106250.0,63.0400009155273
CYP,YR2005,1161973511.03819,2.56016132330235,,3044024375.07773,14393656261.659,10265955726.8996,18433411267.2553,5.30000019073486,18.0735930735931,4137977863.44982,10364178584.7531,63.189998626709
CYP,YR2006,1871897927.22828,2.30468732978557,,3392046167.35667,15723089951.0726,10726039392.7989,20072786350.5206,4.53999996185303,16.991341991342,4938806925.1035,11315149918.4544,63.5400009155273
CYP,YR2007,2294635570.943,2.37265183669722,,3941554886.39474,19265120448.9461,12765499589.3786,23968764029.5647,3.92000007629395,15.9307359307359,5843874897.34465,13905730906.1046,64.3899993896484
CYP,YR2008,12297296307.434,4.66900841902484,,4748059176.79801,23335680386.6999,13945071041.4531,27844698989.3072,3.65000009536743,12.5108225108225,8062702504.76051,17498754943.6063,64.2099990844727
CYP,YR2009,64632059145.0638,0.326276652249795,,4871631008.6135,21397667407.6132,12641150319.5332,25945391775.4932,5.3600001335144,13.8095238095238,5934915254.23729,14028341205.8905,63.7299995422363
CYP,YR2010,31031904287.2207,2.43004084102253,,4765610499.80114,21741866631.3138,12986432453.9308,25800247911.9714,6.26000022888184,12.3917748917749,6182424764.68249,15110475937.9557,64.2699966430664
CYP,YR2011,40445860585.0788,3.28944939564212,,5261692650.33407,23450168429.8441,14775825445.4343,27642086581.2918,7.8600001335144,12.5865800865801,5217152004.45434,15801059298.441,63.7400016784668
CYP,YR2012,69972767553.5803,2.38905410042319,,4699473210.84415,21449077476.5515,13846493639.9846,25048659899.7816,11.8000001907349,12.6515151515152,4047330078.37595,14294241295.1304,63.4300003051758
CYP,YR2013,25966316070.5419,-0.399357676464408,,4410280249.70116,20472487714.1719,14687364855.8906,23961144906.3621,15.8699998855591,11.7781385281385,3089229645.37123,14287937309.0716,63.2999992370605
CYP,YR2014,51738978689.3285,-1.35498885446312,,3887338913.24565,19839593463.5313,15318458881.3604,23226782250.5646,16.0900001525879,11.7943722943723,3141204995.35007,15072475089.6772,63.75
CYP,YR2015,28960532080.4595,-2.09699769053118,,3244979474.09298,16645821591.0352,13939877954.0663,19909190058.804,14.9099998474121,13.7099567099567,2714238322.42317,13390747808.7207,62.2900009155273
CYP,YR2016,8508203489.4198,-1.42916666666668,,3194722160.72615,16983147000.2214,14834744299.3137,21046951516.4932,12.9499998092651,11.8387445887446,3654229577.15298,14425169360.1948,61.25
CYP,YR2017,14406568776.0425,0.5317664961745,,3389968368.73023,18287967690.9173,16943055806.5974,22946726163.5789,11.0500001907349,13.1406926406926,4736867374.60461,17021164708.5404,61.6300010681152
CYP,YR2018,-1110259659.48526,1.43549119531762,,3720122815.30468,20299469768.5404,19188986773.7364,25596474964.5725,8.36999988555908,14.2734523809524,4936954416.6273,18828935994.3316,62.4000015258789
CYP,YR2019,52834747335.586,0.250370996758456,,4158401432.88929,20527446546.5129,19845764021.0456,25944504645.6957,7.07000017166138,13.5491341991342,5149549983.20833,19578255905.0711,62.9599990844727
CYP,YR2020,-26023544826.6398,-0.638422797978907,,4905996573.38664,20325642490.0057,20354070816.6762,25008448886.3507,7.59000015258789,14.5161147186147,5027468874.92861,20698733295.2599,62.7000007629395
CYP,YR2021,-33356590448.314,2.44608867175472,,5566055588.40923,22411376700.1774,24606031933.767,28407867534.0035,7.46000003814697,,5166567711.41336,23776108811.3542,63.7900009155273
CZE,YR2000,4987079129.26384,3.77538829151733,5.22388531883616,12072702776.2304,43229055200.7358,29733777253.8249,61828166496.0941,8.76000022888184,55.3901902420085,19751810444.2228,30886476402.6894,60.060001373291
CZE,YR2001,5640707235.87483,4.66267556988255,2.19958760314902,13205409654.614,46908667383.537,33128639672.7285,67808032979.5429,7.98999977111816,55.3643069755403,21780485175.7691,34009759252.4917,59.6300010681152
CZE,YR2002,8496609035.7758,1.90298097019031,3.89373823728846,17225782409.7548,58120261709.4195,36991594020.514,82196001050.7474,7.01999998092651,47.2636210689789,25165981440.868,38081836120.054,59.4599990844727
CZE,YR2003,2021275745.95501,0.118739205526785,4.5970173515188,21939203800.2056,71888794356.4111,46770321528.5902,100090467581.268,7.53999996185303,47.475346188689,29720479279.6625,48289127583.3954,59.2299995422363
CZE,YR2004,6423465150.75736,2.76010781671159,1.90146355970694,24742021338.6875,83089129098.2809,68363528120.8414,119814434353.575,8.21000003814697,47.0022003624126,35974404470.0737,67612627335.6213,58.9700012207031
CZE,YR2005,13730164683.4592,1.85709789109223,5.67633304403742,27863207192.7672,93422533329.9941,84772805062.319,137143471328.274,7.92999982833862,46.6669686771939,40527561421.5232,81579428485.5619,59.3800010681152
CZE,YR2006,7132002407.70599,2.53399258343632,4.90746073898372,31142080759.0858,104532563861.991,101376993750.996,156264095664.643,7.15000009536743,46.1611650485437,47477296464.7985,97122758413.1424,59.2700004577637
CZE,YR2007,13815656003.7033,2.85312437211172,2.17113143442282,36365423752.199,123967832381.478,125712955252.123,190183800884.018,5.32000017166138,46.5592233009709,61608725860.7351,121105712610.317,58.7700004577637
CZE,YR2008,8815393022.10815,6.35866380152374,4.15855750474576,45303279696.8082,157502123397.201,149079880738.298,236816485762.988,4.3899998664856,46.2404194717763,74197238704.9913,143962757077.503,58.5
CZE,YR2009,5271613701.7927,1.0193773532923,3.31631730728405,42879662172.7955,143763573414.468,121028432041.127,207434296805.33,6.65999984741211,45.907172449508,55594030320.5162,112951738970.781,58.6800003051758
CZE,YR2010,10167834374.8186,1.47272727272729,7.41888979983558,42929797232.7307,145477203408.689,137030722710.196,209069940963.177,7.28000020980835,45.6289006862618,57201261895.7234,130639247051.431,58.439998626709
CZE,YR2011,4188736491.29368,1.91721913635547,5.73958603657205,45445964464.495,158462941073.976,162580614171.819,229562733398.948,6.71000003814697,45.3714877638224,62420219353.8056,153901041200.653,58.2599983215332
CZE,YR2012,9433199804.77647,3.28762306610408,3.89922745397054,40628170093.2193,143854169327.034,157992900012.77,208857719320.649,6.98000001907349,45.6544089084553,55054577959.3922,148043927978.547,58.6399993896484
CZE,YR2013,7357578652.57,1.43829787234043,3.5566504980595,41751029393.6053,146682188829.323,161004654093.942,211685616592.931,6.94999980926514,45.5969955969956,52949315937.6105,148950542267.945,59.2799987792969
CZE,YR2014,8088661929.8803,0.343988589646784,2.01442643165214,40473804648.9221,141644465855.715,171578513790.196,209358834156.329,6.1100001335144,45.5322455322455,54454486330.2421,158318631819.824,59.310001373291
CZE,YR2015,1699914616.60242,0.309364548494974,3.25792951109147,35566929213.8828,124242573301.489,151477127902.841,188033050459.881,5.05000019073486,45.2532055433234,52617754967.2239,140304405711.672,59.4199981689453
CZE,YR2016,10850612308.2062,0.683504209385683,2.73458177446628,37217475509.6682,130222866280.913,155265095693.861,196272068576.338,3.95000004768372,45.17549540215,51077792818.4424,140293686216.879,59.9199981689453
CZE,YR2017,11234740946.0941,2.45053398460138,2.25334930605008,41011008284.7325,144528483223.774,172776198149.125,218628940951.675,2.89000010490417,45.6029011786038,57656005361.5481,156331745782.772,60.2200012207031
CZE,YR2018,8324668391.46793,2.14949494949492,0.949658716637955,48319329342.4196,166493045302.367,191589920194.509,249000540729.179,2.24000000953674,45.628804558995,67720278111.206,176802702878.903,60.560001373291
CZE,YR2019,10752120870.768,2.84787595918047,-0.195325158058853,49470461904.087,167703169117.727,186582040576.045,252548179964.897,2.00999999046326,45.6399997409511,69721069672.6226,171458099401.498,60.3800010681152
CZE,YR2020,8515481807.56744,3.16129528497808,-0.933771769719319,53536304003.6191,165042168869.357,172056182074.73,245974558654.043,2.54999995231628,45.6468665918898,64331017546.1273,155454809836.172,59.7900009155273
CZE,YR2021,7611819078.50094,3.8398449150015,-0.125397085283852,60566514696.0458,188378983462.623,204941777056.793,281777887121.451,2.80999994277954,,85053779147.9905,196596652545.956,59.7700004577637
DEU,YR2000,248007397121.859,1.44026818676794,,370983758114.511,1467683146045.49,600907866067.452,1947981991011.77,7.92000007629395,48.9124516406362,476999700941.177,597608722042.354,57.4599990844727
DEU,YR2001,56948542386.9091,1.98385693617829,,368706494498.819,1467378818473.62,619631436716.93,1945790973803.15,7.76999998092651,48.8220120378332,446762399084.646,587981680472.048,57.4799995422363
DEU,YR2002,51268214890.6254,1.42080560518857,,399725217697.648,1558309281902.75,677431710710.589,2078484517474.51,8.47999954223633,48.6355558103537,431834064694.118,589090539832.942,57.2700004577637
DEU,YR2003,65401516009.2493,1.03422776551069,,483457951607.842,1895970736945.49,820831063210.194,2501640388482.35,9.77999973297119,48.7400017201342,511255087084.705,726416498758.038,57.3199996948242
